raw_message_id,parse_status,reply_to_message_id,raw_text,warning_text,warnings_summary,primary_intent,intents,action_types,actions_structured_summary,symbol,direction,market_type,confidence,parser_used,parser_mode,status,signal_id,target_scope_kind,target_scope_scope,target_refs,target_refs_count,linking_strategy,new_stop_level,close_scope,close_fraction,hit_target,fill_state,result_mode,cancel_scope,reported_results,reported_profit_percent,reported_leverage_hint,tp_prices,links_count,hashtags_count,validation_warning_count,diagnostics_summary
244,PARSED,,"[trader#3] 📍SIGNAL ID: #2090📍
COIN: $MNT/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.800✅

🔥19.5% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,MNTUSDT,,,0.82,,,,2090,signal,single,2090,1,,,,,,,,,,19.5,5,,0,0,0,
233,PARSED,,"[trader#3] 📍SIGNAL ID: #2090📍
COIN: $MNT/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.800✅
Target 2: 0.850✅

🔥52% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,MNTUSDT,,,0.82,,,,2090,signal,single,2090,1,,,,,,,,,,52,5,,0,0,0,
229,PARSED,,"[trader#3] 📍SIGNAL ID: #2078📍
COIN: $CRO/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.0775✅
Target 2: 0.0800✅

🔥33.3% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,CROUSDT,,,0.82,,,,2078,signal,single,2078,1,,,,,,,,,,33.3,5,,0,0,0,
215,PARSED,,"[trader#3] 📍SIGNAL ID: #2083📍
COIN: $NEAR/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 1.300✅
Target 2: 1.375✅
Target 3: 1.475✅

🔥90% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,NEARUSDT,,,0.82,,,,2083,signal,single,2083,1,,,,,,,,,,90,5,,0,0,0,
214,PARSED,,"[trader#3] 📍SIGNAL ID: #2082📍
COIN: $HYPE/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 31.25✅
Target 2: 33.00✅
Target 3: 35.00✅
Target 4: 37.50✅
Target 5: 41.00✅

🔥183.3% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,HYPEUSDT,,,0.82,,,,2082,signal,single,2082,1,,,,,,,,,,183.3,5,,0,0,0,
213,PARSED,,"[trader#3] 📍SIGNAL ID: #2068📍
COIN: $LINK/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 8.80✅
Target 2: 9.35✅
Target 3: 10.00✅

🔥88.3% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,LINKUSDT,,,0.82,,,,2068,signal,single,2068,1,,,,,,,,,,88.3,5,,0,0,0,
207,PARSED,,"[trader#3] 📍SIGNAL ID: #2074📍
COIN: $IMX/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.160✅
Target 2: 0.168✅
Target 3: 0.180✅
Target 4: 0.195✅

🔥129% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,IMXUSDT,,,0.82,,,,2074,signal,single,2074,1,,,,,,,,,,129,5,,0,0,0,
201,PARSED,,"[trader#3] 📍SIGNAL ID: #2072📍
COIN: $TRX/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.284✅
Target 2: 0.294✅
Target 3: 0.305✅

🔥50.6% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,TRXUSDT,,,0.82,,,,2072,signal,single,2072,1,,,,,,,,,,50.6,5,,0,0,0,
165,PARSED,,"[trader#3] 📍SIGNAL ID: #2094📍
COIN: $WLD/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.3300✅
Target 2: 0.3450✅

🔥39.1% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,WLDUSDT,,,0.82,,,,2094,signal,single,2094,1,,,,,,,,,,39.1,5,,0,0,0,
151,PARSED,,"[trader#3] 📍SIGNAL ID: #2072📍
COIN: $TRX/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.284✅
Target 2: 0.294✅
Target 3: 0.305✅
Target 4: 0.318✅

🔥74% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,TRXUSDT,,,0.82,,,,2072,signal,single,2072,1,,,,,,,,,,74,5,,0,0,0,
138,PARSED,,"[trader#3] 📍SIGNAL ID: #2093📍
COIN: $XTZ/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.3900✅

🔥20% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,XTZUSDT,,,0.82,,,,2093,signal,single,2093,1,,,,,,,,,,20,5,,0,0,0,
137,PARSED,,"[trader#3] 📍SIGNAL ID: #2091📍
COIN: $POL/USDT (2-5X)
Direction: LONG
➖➖➖➖➖➖➖

STOP LOSS: 0.0915

🚫17% Loss (2x)🚫

SL hit, but one doesn't define us. Risk managed. On to the next one!
➖➖➖➖➖➖➖",,,U_STOP_HIT,U_STOP_HIT,REPORT_LOSS,REPORT_LOSS,POLUSDT,,,0.82,,,,2091,signal,single,2091,1,,,,,,,,,,,2,,0,0,0,
133,PARSED,,"[trader#3] 📍SIGNAL ID: #2086📍
COIN: $JUP/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.1600✅

🔥16.2% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,JUPUSDT,,,0.82,,,,2086,signal,single,2086,1,,,,,,,,,,16.2,5,,0,0,0,
132,PARSED,,"[trader#3] 📍SIGNAL ID: #2092📍
COIN: $ADA/USDT (2-5X)
Direction: LONG
➖➖➖➖➖➖➖

STOP LOSS: 0.2475

🚫20% Loss (2x)🚫

SL hit, but one doesn't define us. Risk managed. On to the next one!
➖➖➖➖➖➖➖",,,U_STOP_HIT,U_STOP_HIT,REPORT_LOSS,REPORT_LOSS,ADAUSDT,,,0.82,,,,2092,signal,single,2092,1,,,,,,,,,,,2,,0,0,0,
131,PARSED,,"[trader#3] 📍SIGNAL ID: #2095📍
COIN: $ALGO/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.0890✅

🔥23.6% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,ALGOUSDT,,,0.82,,,,2095,signal,single,2095,1,,,,,,,,,,23.6,5,,0,0,0,
128,PARSED,,"[trader#3] 📍SIGNAL ID: #2087📍
COIN: $SUI/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.9700✅

🔥21.6% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,SUIUSDT,,,0.82,,,,2087,signal,single,2087,1,,,,,,,,,,21.6,5,,0,0,0,
88,PARSED,,"[trader#3] 📍SIGNAL ID: #2096📍
COIN: $AVAX/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 9.75✅

🔥21.4% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,AVAXUSDT,,,0.82,,,,2096,signal,single,2096,1,,,,,,,,,,21.4,5,,0,0,0,
51,PARSED,,"[trader#3] 📍SIGNAL ID: #2088📍
COIN: $ICP/USDT (2-5X)
Direction: LONG
➖➖➖➖➖➖➖

STOP LOSS: 2.250

🚫23.5% Loss (2x)🚫

SL hit, but one doesn't define us. Risk managed. On to the next one!
➖➖➖➖➖➖➖",,,U_STOP_HIT,U_STOP_HIT,REPORT_LOSS,REPORT_LOSS,ICPUSDT,,,0.82,,,,2088,signal,single,2088,1,,,,,,,,,,,2,,0,0,0,
48,PARSED,,"[trader#3] 📍SIGNAL ID: #2099📍
COIN: $ENA/USDT (2-5X)
Direction: LONG
➖➖➖➖➖➖➖

STOP LOSS: 0.0900

🚫13.5% Loss (2x)🚫

Volatility across global markets took this one out. Risk contained. On to the next.
➖➖➖➖➖➖➖",,,U_STOP_HIT,U_STOP_HIT,REPORT_LOSS,REPORT_LOSS,ENAUSDT,,,0.82,,,,2099,signal,single,2099,1,,,,,,,,,,,2,,0,0,0,
38,PARSED,,"[trader#3] 📍SIGNAL ID: #2089📍
COIN: $ATOM/USDT (2-5X)
Direction: LONG
➖➖➖➖➖➖➖

STOP LOSS: 1.650

🚫16.7% Loss (2x)🚫

Volatility across global markets took this one out. Risk contained. On to the next.
➖➖➖➖➖➖➖",,,U_STOP_HIT,U_STOP_HIT,REPORT_LOSS,REPORT_LOSS,ATOMUSDT,,,0.82,,,,2089,signal,single,2089,1,,,,,,,,,,,2,,0,0,0,
29,PARSED,,"[trader#3] 📍SIGNAL ID: #2101📍
COIN: $XLM/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.1700✅

🔥19.9% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,XLMUSDT,,,0.82,,,,2101,signal,single,2101,1,,,,,,,,,,19.9,5,,0,0,0,
2,PARSED,,"[trader#3] 📍SIGNAL ID: #2095📍
COIN: $ALGO/USDT (2-5x)
Direction: LONG
➖➖➖➖➖➖➖
Target 1: 0.0890✅
Target 2: 0.0950✅
Target 3: 0.1020✅

🔥100% Profit (5x)🔥
➖➖➖➖➖➖➖",,,U_TP_HIT,U_TP_HIT,REPORT_PROFIT,REPORT_PROFIT,ALGOUSDT,,,0.82,,,,2095,signal,single,2095,1,,,,,,,,,,100,5,,0,0,0,
